filename,eta,U,free_energy,kind,n_torons,separation,split
double_eta39_U2p00_sep35.png,39,2.0,4.39993276268854e-14,double,2,35.0,train
double_eta30_U2p50_sep65.png,30,2.5,7.738254550129451e-14,double,2,65.0,train
double_eta40_U2p00_sep70.png,40,2.0,4.1226436277971627e-14,double,2,70.0,train
double_eta31_U3p00_sep75.png,31,3.0,3.488054498554584e-14,double,2,75.0,train
double_eta31_U2p00_sep50.png,31,2.0,9.531628129488224e-14,double,2,50.0,train
double_eta38_U2p50_sep45.png,38,2.5,2.1022071297619266e-14,double,2,45.0,train
double_eta40_U0p50_sep65.png,40,0.5,8.818141985461668e-14,double,2,65.0,train
double_eta32_U1p00_sep55.png,32,1.0,1.2486896494944732e-13,double,2,55.0,train
double_eta37_U1p50_sep60.png,37,1.5,7.677768947407253e-14,double,2,60.0,train
double_eta30_U2p50_sep30.png,30,2.5,7.462024009912347e-14,double,2,30.0,train
double_eta34_U1p00_sep35.png,34,1.0,1.099589726462009e-13,double,2,35.0,train
double_eta35_U2p00_sep60.png,35,2.0,6.625770902203372e-14,double,2,60.0,train
double_eta40_U3p00_sep70.png,40,3.0,-1.9738284868703025e-14,double,2,70.0,train
double_eta36_U2p00_sep65.png,36,2.0,6.047498584320917e-14,double,2,65.0,train
double_eta34_U0p00_sep35.png,34,0.0,1.231122872874116e-13,double,2,35.0,train
double_eta34_U1p50_sep45.png,34,1.5,9.410099655580068e-14,double,2,45.0,train
double_eta40_U0p50_sep45.png,40,0.5,8.81334263335406e-14,double,2,45.0,train
double_eta31_U3p00_sep40.png,31,3.0,3.1930116384076004e-14,double,2,40.0,train
double_eta35_U3p50_sep30.png,35,3.5,-3.981902630724558e-14,double,2,30.0,train
double_eta34_U2p50_sep30.png,34,2.5,4.230321628210703e-14,double,2,30.0,train
double_eta38_U3p00_sep55.png,38,3.0,-1.1846410957096434e-14,double,2,55.0,train
double_eta31_U3p00_sep35.png,31,3.0,3.1169729533826844e-14,double,2,35.0,train
double_eta34_U3p50_sep75.png,34,3.5,-2.704519632706186e-14,double,2,75.0,train
double_eta36_U0p50_sep45.png,36,0.5,1.0747704583312218e-13,double,2,45.0,train
double_eta39_U1p00_sep45.png,39,1.0,8.271678625325102e-14,double,2,45.0,train
double_eta34_U0p00_sep30.png,34,0.0,1.2318830087069318e-13,double,2,30.0,train
double_eta30_U0p50_sep75.png,30,0.5,1.5217859537613864e-13,double,2,75.0,train
double_eta38_U3p50_sep50.png,38,3.5,-5.1969004010955985e-14,double,2,50.0,train
double_eta38_U2p50_sep65.png,38,2.5,2.2366266605614235e-14,double,2,65.0,train
double_eta35_U0p00_sep65.png,35,0.0,1.1667468193133805e-13,double,2,65.0,train
double_eta36_U3p00_sep70.png,36,3.0,-4.4177583830838384e-16,double,2,70.0,train
double_eta30_U1p50_sep70.png,30,1.5,1.2696898600370094e-13,double,2,70.0,train
double_eta32_U0p50_sep55.png,32,0.5,1.3447637859399089e-13,double,2,55.0,train
double_eta33_U0p00_sep55.png,33,0.0,1.3008872173493468e-13,double,2,55.0,train
double_eta39_U0p50_sep30.png,39,0.5,9.246969586516398e-14,double,2,30.0,train
double_eta37_U1p50_sep45.png,37,1.5,7.637125668282324e-14,double,2,45.0,train
double_eta38_U1p00_sep55.png,38,1.0,8.746701806466318e-14,double,2,55.0,train
double_eta39_U1p50_sep50.png,39,1.5,6.690953802097542e-14,double,2,50.0,train
double_eta31_U3p50_sep50.png,31,3.5,-6.419909291089772e-15,double,2,50.0,train
double_eta33_U2p00_sep65.png,33,2.0,7.977823882367073e-14,double,2,65.0,train
double_eta36_U2p50_sep35.png,36,2.5,3.047505161085578e-14,double,2,35.0,train
double_eta30_U0p50_sep65.png,30,0.5,1.5217320165440573e-13,double,2,65.0,train
double_eta31_U2p00_sep65.png,31,2.0,9.585270866542123e-14,double,2,65.0,train
double_eta34_U0p00_sep40.png,34,0.0,1.2311543624163587e-13,double,2,40.0,train
double_eta33_U0p50_sep55.png,33,0.5,1.2681258889213058e-13,double,2,55.0,train
double_eta37_U1p00_sep45.png,37,1.0,9.234994747689811e-14,double,2,45.0,train
double_eta40_U2p00_sep60.png,40,2.0,4.102412998967079e-14,double,2,60.0,train
double_eta32_U1p50_sep30.png,32,1.5,1.0835944861725332e-13,double,2,30.0,train
double_eta31_U1p50_sep55.png,31,1.5,1.1746383841796856e-13,double,2,55.0,train
double_eta36_U3p00_sep50.png,36,3.0,-1.9988234865179172e-15,double,2,50.0,train
double_eta32_U1p00_sep30.png,32,1.0,1.246327345343276e-13,double,2,30.0,train
double_eta33_U3p00_sep35.png,33,3.0,1.5133417615411866e-14,double,2,35.0,train
double_eta38_U1p50_sep30.png,38,1.5,7.095350261960204e-14,double,2,30.0,train
double_eta37_U3p00_sep75.png,37,3.0,-5.8062736791210746e-15,double,2,75.0,train
double_eta38_U0p00_sep30.png,38,0.0,1.0045508357565095e-13,double,2,30.0,train
double_eta39_U1p50_sep70.png,39,1.5,6.725207104216024e-14,double,2,70.0,train
double_eta37_U1p00_sep65.png,37,1.0,9.254713516858688e-14,double,2,65.0,train
double_eta36_U1p50_sep65.png,36,1.5,8.224939222822926e-14,double,2,65.0,train
double_eta40_U3p00_sep50.png,40,3.0,-2.1296499394689843e-14,double,2,50.0,train
double_eta30_U2p00_sep55.png,30,2.0,1.0479619884687364e-13,double,2,55.0,train
double_eta39_U3p50_sep65.png,39,3.5,-5.464530602701958e-14,double,2,65.0,train
double_eta31_U3p50_sep65.png,31,3.5,-4.51937567989673e-15,double,2,65.0,train
double_eta38_U0p50_sep60.png,38,0.5,9.711291268134007e-14,double,2,60.0,train
double_eta32_U0p50_sep35.png,32,0.5,1.3443745658929534e-13,double,2,35.0,train
double_eta30_U0p50_sep60.png,30,0.5,1.5218836161863e-13,double,2,60.0,train
double_eta36_U1p50_sep35.png,36,1.5,8.148301760052543e-14,double,2,35.0,train
double_eta30_U2p00_sep70.png,30,2.0,1.0521565809512603e-13,double,2,70.0,train
double_eta40_U2p50_sep40.png,40,2.5,1.166136438402643e-14,double,2,40.0,train
double_eta39_U0p50_sep75.png,39,0.5,9.247451441597022e-14,double,2,75.0,train
double_eta36_U1p50_sep55.png,36,1.5,8.207575790167078e-14,double,2,55.0,train
double_eta37_U3p50_sep55.png,37,3.5,-4.61965239031178e-14,double,2,55.0,train
double_eta36_U0p00_sep30.png,36,0.0,1.108833471331738e-13,double,2,30.0,train
double_eta33_U2p00_sep45.png,33,2.0,7.894643403808741e-14,double,2,45.0,train
double_eta37_U1p00_sep30.png,37,1.0,9.223252247449711e-14,double,2,30.0,train
double_eta32_U3p00_sep55.png,32,3.0,2.5445480218887458e-14,double,2,55.0,train
double_eta30_U1p00_sep60.png,30,1.0,1.4261755891239009e-13,double,2,60.0,train
double_eta38_U2p00_sep75.png,38,2.0,5.014038149077701e-14,double,2,75.0,train
double_eta35_U1p50_sep65.png,35,1.5,8.814112351620084e-14,double,2,65.0,train
double_eta40_U1p50_sep50.png,40,1.5,6.26202532490859e-14,double,2,50.0,train
double_eta34_U2p00_sep50.png,34,2.0,7.224185331841381e-14,double,2,50.0,train
double_eta32_U3p00_sep75.png,32,3.0,2.6493401279354436e-14,double,2,75.0,train
double_eta30_U1p50_sep65.png,30,1.5,1.269050953682163e-13,double,2,65.0,train
double_eta40_U2p00_sep65.png,40,2.0,4.1130373169502e-14,double,2,65.0,train
double_eta34_U2p50_sep50.png,34,2.5,4.419371646721535e-14,double,2,50.0,train
double_eta35_U3p00_sep75.png,35,3.0,5.477482725274884e-15,double,2,75.0,train
double_eta40_U2p00_sep75.png,40,2.0,4.1221390532616905e-14,double,2,75.0,train
double_eta39_U3p00_sep30.png,39,3.0,-1.988793846750719e-14,double,2,30.0,train
double_eta39_U0p50_sep55.png,39,0.5,9.245143489022378e-14,double,2,55.0,train
double_eta32_U1p50_sep50.png,32,1.5,1.0894064563434671e-13,double,2,50.0,train
double_eta39_U1p50_sep30.png,39,1.5,6.63244946784349e-14,double,2,30.0,train
double_eta39_U1p50_sep75.png,39,1.5,6.72375584585577e-14,double,2,75.0,train
double_eta36_U1p00_sep45.png,36,1.0,9.777372814930562e-14,double,2,45.0,train
double_eta40_U2p50_sep35.png,40,2.5,1.11458525603941e-14,double,2,35.0,train
double_eta39_U0p50_sep35.png,39,0.5,9.241020534476655e-14,double,2,35.0,train
double_eta37_U0p50_sep75.png,37,0.5,1.0210688881178958e-13,double,2,75.0,train
double_eta40_U2p50_sep30.png,40,2.5,1.0677780195026075e-14,double,2,30.0,train
double_eta32_U0p00_sep40.png,32,0.0,1.377794692750622e-13,double,2,40.0,train
double_eta37_U3p00_sep35.png,37,3.0,-9.534642872230978e-15,double,2,35.0,train
double_eta31_U3p50_sep40.png,31,3.5,-8.327923783338175e-15,double,2,40.0,train
double_eta37_U2p00_sep45.png,37,2.0,5.422156556526926e-14,double,2,45.0,train
double_eta37_U3p00_sep30.png,37,3.0,-1.0275655811659353e-14,double,2,30.0,train
double_eta38_U1p00_sep60.png,38,1.0,8.753452357143618e-14,double,2,60.0,train
double_eta31_U1p50_sep35.png,31,1.5,1.1687172533503806e-13,double,2,35.0,train
double_eta32_U3p00_sep60.png,32,3.0,2.592695337937705e-14,double,2,60.0,train
double_eta38_U3p50_sep35.png,38,3.5,-5.4975965264884924e-14,double,2,35.0,train
double_eta31_U1p00_sep45.png,31,1.0,1.3316067633317392e-13,double,2,45.0,train
double_eta35_U1p00_sep35.png,35,1.0,1.0354416741920926e-13,double,2,35.0,train
double_eta35_U0p50_sep75.png,35,0.5,1.1342093643755795e-13,double,2,75.0,train
double_eta37_U1p00_sep60.png,37,1.0,9.253958033324889e-14,double,2,60.0,train
double_eta31_U1p50_sep75.png,31,1.5,1.1769059778175183e-13,double,2,75.0,train
double_eta30_U2p50_sep45.png,30,2.5,7.60419041352565e-14,double,2,45.0,train
double_eta31_U3p50_sep35.png,31,3.5,-9.3981478047936e-15,double,2,35.0,train
double_eta35_U0p00_sep45.png,35,0.0,1.1667535763114164e-13,double,2,45.0,train
double_eta40_U1p00_sep75.png,40,1.0,7.864354148278185e-14,double,2,75.0,train
double_eta32_U2p00_sep65.png,32,2.0,8.74407569645416e-14,double,2,65.0,train
double_eta39_U1p00_sep40.png,39,1.0,8.267230787123893e-14,double,2,40.0,train
double_eta38_U1p50_sep40.png,38,1.5,7.122971167158304e-14,double,2,40.0,train
double_eta30_U0p00_sep70.png,30,0.0,1.5545080349278616e-13,double,2,70.0,train
double_eta38_U3p50_sep40.png,38,3.5,-5.3894626808901984e-14,double,2,40.0,train
double_eta30_U1p50_sep60.png,30,1.5,1.268567790681051e-13,double,2,60.0,train
double_eta35_U2p50_sep40.png,35,2.5,3.687454766207553e-14,double,2,40.0,train
double_eta33_U0p50_sep45.png,33,0.5,1.2678276013368294e-13,double,2,45.0,train
double_eta33_U3p00_sep45.png,33,3.0,1.657784535923781e-14,double,2,45.0,train
double_eta38_U0p50_sep70.png,38,0.5,9.712434601239369e-14,double,2,70.0,train
double_eta37_U0p50_sep35.png,37,0.5,1.0204292947843021e-13,double,2,35.0,train
double_eta38_U2p00_sep65.png,38,2.0,5.0047634783754775e-14,double,2,65.0,train
double_eta37_U3p50_sep60.png,37,3.5,-4.5513898585942194e-14,double,2,60.0,train
double_eta33_U1p00_sep40.png,33,1.0,1.1703727301734076e-13,double,2,40.0,train
double_eta37_U2p50_sep30.png,37,2.5,2.4589530829535162e-14,double,2,30.0,train
double_eta33_U2p50_sep65.png,33,2.5,5.20695256369991e-14,double,2,65.0,train
double_eta35_U0p50_sep50.png,35,0.5,1.1340595702136511e-13,double,2,50.0,train
double_eta31_U3p50_sep30.png,31,3.5,-1.0471009763421056e-14,double,2,30.0,train
double_eta38_U2p50_sep55.png,38,2.5,2.1846263107037583e-14,double,2,55.0,train
double_eta39_U2p50_sep75.png,39,2.5,1.79016611826885e-14,double,2,75.0,train
double_eta36_U3p50_sep30.png,36,3.5,-4.5681556213945525e-14,double,2,30.0,train
double_eta36_U0p00_sep70.png,36,0.0,1.1080718486142379e-13,double,2,70.0,train
double_eta31_U3p00_sep65.png,31,3.0,3.461383729429904e-14,double,2,65.0,train
double_eta31_U3p00_sep60.png,31,3.0,3.4314445097456566e-14,double,2,60.0,train
double_eta38_U0p50_sep35.png,38,0.5,9.70382954635362e-14,double,2,35.0,train
double_eta40_U0p50_sep60.png,40,0.5,8.819665174394704e-14,double,2,60.0,train
double_eta38_U0p50_sep40.png,38,0.5,9.705888707164807e-14,double,2,40.0,train
double_eta34_U1p00_sep70.png,34,1.0,1.1031725380009199e-13,double,2,70.0,train
double_eta35_U3p00_sep45.png,35,3.0,3.199629944764015e-15,double,2,45.0,train
double_eta34_U0p00_sep55.png,34,0.0,1.2308793427021958e-13,double,2,55.0,train
double_eta32_U1p00_sep60.png,32,1.0,1.2493685596300314e-13,double,2,60.0,train
double_eta31_U2p00_sep45.png,31,2.0,9.502064743911788e-14,double,2,45.0,train
double_eta39_U1p00_sep75.png,39,1.0,8.29329264129987e-14,double,2,75.0,train
double_eta37_U2p00_sep70.png,37,2.0,5.51492230126851e-14,double,2,70.0,train
double_eta31_U3p00_sep45.png,31,3.0,3.261009060527406e-14,double,2,45.0,train
double_eta40_U2p00_sep35.png,40,2.0,3.9710912679064154e-14,double,2,35.0,train
double_eta32_U1p50_sep65.png,32,1.5,1.0922375630864242e-13,double,2,65.0,train
double_eta37_U2p00_sep75.png,37,2.0,5.5145699623940056e-14,double,2,75.0,train
double_eta33_U1p50_sep75.png,33,1.5,1.0160946122998698e-13,double,2,75.0,train
double_eta33_U2p50_sep45.png,33,2.5,5.07263042238865e-14,double,2,45.0,train
double_eta35_U0p00_sep30.png,35,0.0,1.1677425352361737e-13,double,2,30.0,train
double_eta31_U2p00_sep40.png,31,2.0,9.475050284150458e-14,double,2,40.0,train
double_eta32_U1p00_sep45.png,32,1.0,1.2474634403479818e-13,double,2,45.0,train
double_eta32_U2p00_sep40.png,32,2.0,8.633856698352207e-14,double,2,40.0,train
double_eta35_U1p50_sep70.png,35,1.5,8.820380608969961e-14,double,2,70.0,train
double_eta33_U0p00_sep60.png,33,0.0,1.301114106029837e-13,double,2,60.0,train
double_eta35_U0p50_sep55.png,35,0.5,1.1339739270756242e-13,double,2,55.0,train
double_eta39_U2p50_sep70.png,39,2.5,1.7888583772400618e-14,double,2,70.0,train
double_eta31_U2p00_sep75.png,31,2.0,9.59519804496563e-14,double,2,75.0,train
double_eta37_U3p50_sep65.png,37,3.5,-4.506678729298921e-14,double,2,65.0,train
double_eta35_U0p00_sep40.png,35,0.0,1.1670210685157364e-13,double,2,40.0,train
double_eta38_U2p50_sep35.png,38,2.5,2.0056022937207488e-14,double,2,35.0,train
double_eta38_U1p50_sep75.png,38,1.5,7.186716745208681e-14,double,2,75.0,train
double_eta40_U0p00_sep30.png,40,0.0,9.153809062468108e-14,double,2,30.0,train
double_eta32_U2p50_sep75.png,32,2.5,5.98922580294165e-14,double,2,75.0,train
double_eta38_U0p00_sep35.png,38,0.0,1.0038068130074398e-13,double,2,35.0,train
double_eta40_U0p00_sep40.png,40,0.0,9.146914495903199e-14,double,2,40.0,train
double_eta38_U1p50_sep65.png,38,1.5,7.181950555012582e-14,double,2,65.0,train
double_eta40_U2p50_sep50.png,40,2.5,1.2573434801995279e-14,double,2,50.0,train
double_eta37_U3p00_sep50.png,37,3.0,-7.407941661578036e-15,double,2,50.0,train
double_eta39_U0p50_sep65.png,39,0.5,9.246984521131783e-14,double,2,65.0,train
double_eta38_U1p50_sep55.png,38,1.5,7.16463719609527e-14,double,2,55.0,train
double_eta34_U3p00_sep60.png,34,3.0,1.1306742660494175e-14,double,2,60.0,train
double_eta40_U2p50_sep45.png,40,2.5,1.2112182954309545e-14,double,2,45.0,train
double_eta36_U1p00_sep75.png,36,1.0,9.799153560914561e-14,double,2,75.0,train
double_eta33_U1p00_sep65.png,33,1.0,1.1727983975386778e-13,double,2,65.0,train
double_eta39_U0p00_sep40.png,39,0.0,9.57573459480471e-14,double,2,40.0,train
double_eta35_U2p00_sep35.png,35,2.0,6.494361665510451e-14,double,2,35.0,train
double_eta36_U0p50_sep60.png,36,0.5,1.0754052934099238e-13,double,2,60.0,train
double_eta31_U1p50_sep40.png,31,1.5,1.1704583127484352e-13,double,2,40.0,train
double_eta32_U3p50_sep40.png,32,3.5,-1.6695374716131168e-14,double,2,40.0,train
double_eta39_U2p00_sep50.png,39,2.0,4.4884998437993974e-14,double,2,50.0,train
double_eta37_U2p00_sep65.png,37,2.0,5.505203482374571e-14,double,2,65.0,train
double_eta38_U1p50_sep35.png,38,1.5,7.105372639113776e-14,double,2,35.0,train
double_eta34_U2p50_sep45.png,34,2.5,4.373230447918651e-14,double,2,45.0,train
double_eta40_U3p00_sep40.png,40,3.0,-2.26582903162435e-14,double,2,40.0,train
double_eta32_U3p50_sep45.png,32,3.5,-1.5725544750184273e-14,double,2,45.0,train
double_eta38_U2p50_sep40.png,38,2.5,2.0571186052475654e-14,double,2,40.0,train
double_eta38_U1p50_sep60.png,38,1.5,7.177232708479944e-14,double,2,60.0,train
double_eta33_U3p50_sep65.png,33,3.5,-2.0492116123768862e-14,double,2,65.0,train
double_eta38_U0p00_sep70.png,38,0.0,1.0038034478975023e-13,double,2,70.0,train
double_eta35_U0p50_sep30.png,35,0.5,1.1341846613595379e-13,double,2,30.0,train
double_eta39_U3p00_sep70.png,39,3.0,-1.545887195867518e-14,double,2,70.0,train
double_eta34_U1p50_sep70.png,34,1.5,9.461900429666733e-14,double,2,70.0,train
double_eta33_U0p50_sep70.png,33,0.5,1.268581609795143e-13,double,2,70.0,train
double_eta37_U3p00_sep65.png,37,3.0,-6.068189347941943e-15,double,2,65.0,train
double_eta37_U3p50_sep40.png,37,3.5,-4.8915013653041414e-14,double,2,40.0,train
double_eta33_U2p00_sep40.png,33,2.0,7.867612558877315e-14,double,2,40.0,train
double_eta34_U2p50_sep60.png,34,2.5,4.488572465221376e-14,double,2,60.0,train
double_eta34_U3p00_sep50.png,34,3.0,1.0271577223222497e-14,double,2,50.0,train
double_eta32_U3p00_sep50.png,32,3.0,2.489464188027504e-14,double,2,50.0,train
double_eta40_U1p50_sep60.png,40,1.5,6.285394055417464e-14,double,2,60.0,train
double_eta38_U3p50_sep70.png,38,3.5,-4.97298331180813e-14,double,2,70.0,train
double_eta35_U3p50_sep40.png,35,3.5,-3.7659933163302733e-14,double,2,40.0,train
double_eta34_U1p00_sep65.png,34,1.0,1.102773928504235e-13,double,2,65.0,train
double_eta36_U1p00_sep55.png,36,1.0,9.789590880850033e-14,double,2,55.0,train
double_eta37_U3p50_sep75.png,37,3.5,-4.4664944255156166e-14,double,2,75.0,train
double_eta40_U3p00_sep65.png,40,3.0,-1.995523538784512e-14,double,2,65.0,train
double_eta40_U0p50_sep50.png,40,0.5,8.817160822092323e-14,double,2,50.0,train
double_eta39_U3p50_sep45.png,39,3.5,-5.752253992245611e-14,double,2,45.0,train
double_eta37_U2p50_sep75.png,37,2.5,2.7528826361358785e-14,double,2,75.0,train
double_eta39_U1p50_sep35.png,39,1.5,6.64250764338979e-14,double,2,35.0,train
double_eta38_U0p00_sep55.png,38,0.0,1.0035775975343321e-13,double,2,55.0,train
double_eta39_U1p00_sep50.png,39,1.0,8.28042568252788e-14,double,2,50.0,train
double_eta36_U3p50_sep60.png,36,3.5,-4.012228011247564e-14,double,2,60.0,train
double_eta40_U2p00_sep30.png,40,2.0,3.945473719785106e-14,double,2,30.0,train
double_eta37_U0p50_sep65.png,37,0.5,1.0210207573116064e-13,double,2,65.0,train
double_eta31_U0p00_sep55.png,31,0.0,1.4616424129126496e-13,double,2,55.0,train
double_eta33_U0p00_sep40.png,33,0.0,1.3011631121955861e-13,double,2,40.0,train
double_eta38_U2p50_sep70.png,38,2.5,2.251362992977795e-14,double,2,70.0,train
double_eta31_U3p50_sep75.png,31,3.5,-4.117895146068987e-15,double,2,75.0,train
double_eta36_U2p00_sep50.png,36,2.0,5.993939624131947e-14,double,2,50.0,train
double_eta30_U1p50_sep55.png,30,1.5,1.2673021439976596e-13,double,2,55.0,train
double_eta36_U3p00_sep30.png,36,3.0,-4.864401682647891e-15,double,2,30.0,train
double_eta32_U0p50_sep30.png,32,0.5,1.3449985958569082e-13,double,2,30.0,train
double_eta38_U0p50_sep50.png,38,0.5,9.708780136603351e-14,double,2,50.0,train
double_eta39_U1p50_sep45.png,39,1.5,6.673768007446302e-14,double,2,45.0,train
double_eta39_U1p00_sep55.png,39,1.0,8.283858587274856e-14,double,2,55.0,train
double_eta40_U1p00_sep70.png,40,1.0,7.866329302485633e-14,double,2,70.0,train
double_eta31_U0p50_sep55.png,31,0.5,1.4288965546644985e-13,double,2,55.0,train
double_eta37_U0p00_sep45.png,37,0.0,1.0536240259638376e-13,double,2,45.0,train
double_eta33_U0p00_sep30.png,33,0.0,1.301899202479563e-13,double,2,30.0,train
double_eta37_U0p50_sep50.png,37,0.5,1.0209214070984956e-13,double,2,50.0,train
double_eta38_U2p50_sep30.png,38,2.5,1.9588659112595988e-14,double,2,30.0,train
double_eta35_U3p00_sep30.png,35,3.0,1.0127777572772484e-15,double,2,30.0,train
double_eta36_U3p50_sep45.png,36,3.5,-4.254403871229102e-14,double,2,45.0,train
double_eta39_U2p50_sep30.png,39,2.5,1.4963764658236303e-14,double,2,30.0,train
double_eta32_U2p00_sep60.png,32,2.0,8.73330153014534e-14,double,2,60.0,train
double_eta34_U3p50_sep40.png,34,3.5,-3.12805891184539e-14,double,2,40.0,train
double_eta34_U3p50_sep65.png,34,3.5,-2.7448425532702193e-14,double,2,65.0,train
double_eta39_U1p00_sep60.png,39,1.0,8.290602222770102e-14,double,2,60.0,train
double_eta32_U2p50_sep65.png,32,2.5,5.97244441512017e-14,double,2,65.0,train
double_eta30_U0p00_sep50.png,30,0.0,1.5545088994393805e-13,double,2,50.0,train
double_eta38_U0p00_sep40.png,38,0.0,1.0038493441056562e-13,double,2,40.0,train
double_eta39_U3p00_sep65.png,39,3.0,-1.5676207064283528e-14,double,2,65.0,train
double_eta37_U2p50_sep40.png,37,2.5,2.5571324855990848e-14,double,2,40.0,train
double_eta39_U0p50_sep70.png,39,0.5,9.249644397337821e-14,double,2,70.0,train
double_eta36_U3p00_sep60.png,36,3.0,-9.614913787476891e-16,double,2,60.0,train
double_eta39_U0p00_sep55.png,39,0.0,9.573024488613206e-14,double,2,55.0,train
double_eta38_U2p00_sep45.png,38,2.0,4.921769058757468e-14,double,2,45.0,train
double_eta31_U0p50_sep70.png,31,0.5,1.429354067430401e-13,double,2,70.0,train
double_eta39_U0p00_sep65.png,39,0.0,9.573023637924456e-14,double,2,65.0,train
double_eta37_U0p50_sep45.png,37,0.5,1.020538641570283e-13,double,2,45.0,train
double_eta35_U0p00_sep60.png,35,0.0,1.1669733800152838e-13,double,2,60.0,train
double_eta36_U1p00_sep40.png,36,1.0,9.772927441307629e-14,double,2,40.0,train
double_eta30_U2p00_sep65.png,30,2.0,1.051162655201058e-13,double,2,65.0,train
double_eta30_U1p50_sep40.png,30,1.5,1.2631204401759488e-13,double,2,40.0,train
double_eta32_U2p00_sep30.png,32,2.0,8.576739867142689e-14,double,2,30.0,train
double_eta31_U2p50_sep50.png,31,2.5,6.724730542720823e-14,double,2,50.0,train
double_eta30_U1p00_sep65.png,30,1.0,1.426256196995317e-13,double,2,65.0,train
double_eta39_U2p50_sep40.png,39,2.5,1.594688542601499e-14,double,2,40.0,train
double_eta32_U3p50_sep30.png,32,3.5,-1.8843134602769756e-14,double,2,30.0,train
double_eta36_U0p00_sep75.png,36,0.0,1.107845508827614e-13,double,2,75.0,train
double_eta34_U2p50_sep70.png,34,2.5,4.522496647111239e-14,double,2,70.0,train
double_eta33_U2p00_sep70.png,33,2.0,7.987687189441863e-14,double,2,70.0,train
double_eta35_U0p50_sep70.png,35,0.5,1.1344277532931162e-13,double,2,70.0,train
double_eta38_U1p50_sep50.png,38,1.5,7.153821380386256e-14,double,2,50.0,train
double_eta34_U3p50_sep35.png,34,3.5,-3.2356778129578684e-14,double,2,35.0,train
double_eta37_U1p50_sep40.png,37,1.5,7.62347088536476e-14,double,2,40.0,train
double_eta36_U0p50_sep70.png,36,0.5,1.075520818199333e-13,double,2,70.0,train
double_eta31_U2p50_sep70.png,31,2.5,6.827754857983692e-14,double,2,70.0,train
double_eta30_U3p00_sep40.png,30,3.0,4.117065742951946e-14,double,2,40.0,train
double_eta35_U3p50_sep35.png,35,3.5,-3.873769425632438e-14,double,2,35.0,train
double_eta38_U0p00_sep65.png,38,0.0,1.0035775115714961e-13,double,2,65.0,train
double_eta31_U2p00_sep70.png,31,2.0,9.595190242762276e-14,double,2,70.0,train
double_eta40_U2p50_sep65.png,40,2.5,1.3455625647594445e-14,double,2,65.0,train
double_eta36_U2p00_sep30.png,36,2.0,5.8798989279424e-14,double,2,30.0,train
double_eta30_U3p00_sep50.png,30,3.0,4.252250259433689e-14,double,2,50.0,train
double_eta30_U0p50_sep50.png,30,0.5,1.5216300086576403e-13,double,2,50.0,train
double_eta31_U3p50_sep60.png,31,3.5,-4.959747726934882e-15,double,2,60.0,train
double_eta30_U2p00_sep30.png,30,2.0,1.0344503833134888e-13,double,2,30.0,train
double_eta36_U0p50_sep40.png,36,0.5,1.0748649560285968e-13,double,2,40.0,train
double_eta34_U2p50_sep75.png,34,2.5,4.524185213155838e-14,double,2,75.0,train
double_eta32_U1p00_sep65.png,32,1.0,1.2494477817196542e-13,double,2,65.0,train
double_eta39_U2p00_sep45.png,39,2.0,4.459009371579357e-14,double,2,45.0,train
double_eta32_U2p50_sep60.png,32,2.5,5.953414361324154e-14,double,2,60.0,train
double_eta30_U2p50_sep40.png,30,2.5,7.559281555985124e-14,double,2,40.0,train
double_eta34_U0p50_sep65.png,34,0.5,1.1982978845261905e-13,double,2,65.0,train
double_eta39_U1p00_sep70.png,39,1.0,8.295255577809287e-14,double,2,70.0,train
double_eta38_U3p50_sep75.png,38,3.5,-4.964157060604375e-14,double,2,75.0,train
double_eta39_U0p00_sep50.png,39,0.0,9.575288942469128e-14,double,2,50.0,train
double_eta33_U2p50_sep55.png,33,2.5,5.154992347992982e-14,double,2,55.0,train
double_eta38_U3p00_sep35.png,38,3.0,-1.4527714951554162e-14,double,2,35.0,train
double_eta33_U0p50_sep35.png,33,0.5,1.2677329050401876e-13,double,2,35.0,train
double_eta39_U0p00_sep60.png,39,0.0,9.575281260719671e-14,double,2,60.0,train
double_eta35_U3p00_sep35.png,35,3.0,1.7520256796720297e-15,double,2,35.0,train
double_eta35_U2p50_sep55.png,35,2.5,3.814927206295336e-14,double,2,55.0,train
double_eta40_U3p50_sep60.png,40,3.5,-5.936028847977817e-14,double,2,60.0,train
double_eta33_U1p00_sep75.png,33,1.0,1.1730114856523882e-13,double,2,75.0,train
double_eta32_U2p00_sep35.png,32,2.0,8.60198953950752e-14,double,2,35.0,train
double_eta32_U0p00_sep35.png,32,0.0,1.3777694498178873e-13,double,2,35.0,train
double_eta36_U3p50_sep55.png,36,3.5,-4.080374301266118e-14,double,2,55.0,train
double_eta39_U0p00_sep75.png,39,0.0,9.573023628937721e-14,double,2,75.0,train
double_eta35_U0p00_sep35.png,35,0.0,1.166986647764142e-13,double,2,35.0,train
double_eta38_U3p00_sep40.png,38,3.0,-1.3761242626987493e-14,double,2,40.0,train
double_eta35_U3p50_sep60.png,35,3.5,-3.426714894850184e-14,double,2,60.0,train
double_eta39_U2p50_sep35.png,39,2.5,1.5431518673402575e-14,double,2,35.0,train
double_eta31_U1p00_sep55.png,31,1.0,1.3328340751683096e-13,double,2,55.0,train
double_eta37_U0p00_sep55.png,37,0.0,1.0536175158477832e-13,double,2,55.0,train
